Nr.;County;Locality;Address (str, nr.);Latitude;Longitude
331;BC;Bacău;str. Mioriţei, nr. 88 A, sc. A;46,569613;26,893328
332;BC;Bacău;str. Mioriţei, nr. 88, sc. B;46,569613;26,893328
333;BC;Bacău;Str. Mioriței nr.40;46,575721;26,904343
334;BC;Bacău;Str.Milcov, Bl. 136, Sc.D1;46,55035;26,91981
335;BC;Bacău;Str.Milcov, Bl. 136, Sc.D2;46,55035;26,91981
336;BC;Bacău;Str.Milcov, Bl. 136, Sc.E1;46,55035;26,91982
337;BC;Bacău;Str.Milcov, Bl. 136, Sc.E2;46,55035;26,91983
338;BC;Bacău;str. Milcov, bl. 63, sc. A;46,548085;26,920592
339;BC;Bacău;str. Milcov, bl. 63, sc. B;46,548085;26,920592
340;BC;Bacău;Str.Mioriței, Bl. 23 sc. B;46,57275;26,9006
341;BC;Bacău;str. 9 Mai, bl. 25, sc. A;46,569541;26,915099
342;BC;Bacău;str. 9 Mai, bl. 25, sc. F;46,569541;26,915099
343;BC;Bacău;Str. Narciselor, Nr. 9;46,53887;26,91498
344;BC;Bacău;Str. Narciselor, Nr. 13/A;46,53884;26,91388
345;BC;Bacău;Str. Narciselor, Nr. 6/A1;46,53945;26,91395
346;BC;Bacău;Str. Narciselor, Nr. 6/A2;46,53945;26,91396
347;BC;Bacău;str. Neagoe Vodă, bl. 12, sc. A;46,573499;26,910703
348;BC;Bacău;Str. Neptun, Nr. 12/A1;46,53678;26,91174
349;BC;Bacău;Str. Neptun, Nr. 12/A2;46,53678;26,91175
350;BC;Bacău;str. P. Aman, bl. 8, sc. C;46,561564;26,917428
351;BC;Bacău;str. P. Aman, bl. 8, sc. D;46,561564;26,917428
352;BC;Bacău;str. Prieteniei, bl. 3, sc. A;46,577295;26,909325
353;BC;Bacău;str. Prieteniei, bl. 3, sc. D;46,577295;26,909325
354;BC;Bacău;Str. Proiectantului, nr. 6/B1;46,53218;26,92044
355;BC;Bacău;Str. Proiectantului, nr. 6/B2;46,53218;26,92045
356;BC;Bacău;Str. Proiectantului, nr. 4/B1;46,53277;26,92022
357;BC;Bacău;Str. Proiectantului, nr. 4/B2;46,53277;26,92023
358;BC;Bacău;Str. Proiectantului, nr. 6/A1;46,53218;26,92045
359;BC;Bacău;Str. Proiectantului, nr. 6/A2;46,53218;26,92046
360;BC;Bacău;Str. Proiectantului, nr. 4/C1;46,53277;26,92022
361;BC;Bacău;Str. Proiectantului, nr. 4/C2;46,53277;26,92023
362;BC;Bacău;Str.Proiectantului, Sc. C;46,5313;26,92072
363;BC;Bacău;Str.Proiectantului, Nr.8 Sc. B1;46,5313;26,92073
364;BC;Bacău;Str.Proiectantului, Nr.8 Sc. B1;46,5313;26,92074
365;BC;Bacău;Str.Republicii, Nr.46 Sc.A;46,5385;26,91722
366;BC;Bacău;Str.Republicii, Nr.58 Sc.A2;46,53545;26,91768
367;BC;Bacău;Str. Republicii, Nr. 7/A1;46,53955;26,91812
368;BC;Bacău;Str. Republicii, Nr. 7/A2;46,53955;26,91813
369;BC;Bacău;Str. Republicii, Nr. 7/B1;46,53955;26,91814
370;BC;Bacău;Str. Republicii, Nr. 7/B2;46,53955;26,91815
371;BC;Bacău;Str.Republicii, nr 58, Sc. A1;46,53545;26,91768
372;BC;Bacău;str. Slănicului, bl. 2, sc. A;46,573456;26,913586
373;BC;Bacău;Str. Tipografilor nr.18;46,573158;26,898946
374;BC;Bacău;Str. Teiului 9B sc.A;46,542655;26,91389
375;BC;Bacău;Str. Teiului 9A sc.A;46,542655;26,91389
376;BC;Buhuși;Str. T. Vladimirescu nr.206;46,71855;26,69412
377;BC;Bacău;str. Teiului, nr. 9 C , sc. A;46,542655;26,91389
378;BC;Bacău;Str. Tipografilor Bl.12, sc.A;46,57258;26,89855
379;BC;Onești;B-dul Republicii nr.66 B1;46,256105;26,776358
380;BC;Onești;B-dul Republicii nr.17;46,53708;26,91932
381;BC;Onești;str. Aleea Viitorului, nr. 1;46,240431;26,764892
382;BC;Onești;str. Aleea Viitorului, nr. 2;46,239931;26,764241
383;BC;Onești;str. Aleea Viitorului, nr. 3;46,240228;26,765155
384;BC;Onești;str. Aleea Viitorului, nr. 4;46,239715;26,764585
385;BC;Onești;str. Aleea Viitorului, nr. 5;46,239938;26,765424
386;BC;Onești;str. Aleea Viitorului, nr. 6;46,239507;26,764843
387;BC;Onești;str. Aleea Viitorului, nr. 7;46,239797;26,765714
388;BC;Onești;str. Aleea Viitorului, nr. 8;46,239477;26,76537
389;BC;Onești;str. Bulevardul Oituz, nr.17;46,249305;26,761072
390;BC;Onești;str. Bulevardul Republicii, nr.45;46,255256;26,776733
391;BC;Moinești;str. Mihail Sadoveanu, tronson A;46,474254;26,485638
392;BC;Moinești;str. Mihail Sadoveanu, tronson B;46,474309;26,48602
393;BC;Moinești;str. Mihail Sadoveanu, M14;46,474217;26,486198
394;BC;Moinești;str. Zorilor, Z14;46,474084;26,486807
395;BC;Moinești;str. Zorilor, Z6;46,477606;26,491249
396;BC;Moinești;str. V. Alecsandri, nr. 20;46,473283;26,487345
397;BC;Moinești;str. Plopilor, nr. 16;46,464539;26,483393
398;BC;Moinești;str. Plopilor, nr. 17;46,465875;26,484863
399;BC;Moinești;str. Luminii, nr. 2;46,486551;26,491864
400;BC;Moinești;str. T. Vladimirescu, nr. 1;46,47419;26,48938
401;BC;Moinești;Str. T. Vladimirescu nr.206;46,71855;26,69411
402;BC;Comănești;Str. Librăriei, f.n Bl. ANL1;46,57744;26,911426
403;BC;Comănești;Str. Librăriei, f.n Bl. ANL2;46,421977;26,450661
404;BC;Comănești;str. Librăriei, nr. 2, ANL;46,421977;26,450661
405;BC;Comănești;Str. Moldovei, nr.18;46,58607;26,91224
406;BC;Dărmănești;str. Energiei, nr. 25, ANL;46,369883;26,490166
407;BC;Dărmănești;str. Muncii, ANL;46,369822;26,489833
408;BC;Tg. Ocna;str. Victoriei, Bl. F15;46,281026;26,606723
409;BC;Tg. Ocna;str. Victoriei, Bl. F16;46,28111;26,607073
410;BC;Tg. Ocna;str. Victoriei, Bl. F14;46,281094;26,607171
411;BC;Tg. Ocna;str. 9 Mai, Bl. A12;46,280388;26,610419
412;BC;Tg. Ocna;str. Cpt. Bușilă, Bl. F17;46,281308;26,608731
413;BC;Ardeoani, sat Ardeoani;Șc. Gimnazială, sat Ardeoani;46,53271;26,606658
414;BC;Berzunți, sat Berzunți;Sediul primăriei;46,40827;26,646137
415;BC;Colonești, sat Colonești;Sediul primăriei;46,575343;27,300714
416;BC;Dofteana, sat Dofteana;Cămin Cultural;46,326278;26,534627
417;BC;Helegiu, sat Helegiu;Sediul primăriei;46,351656;26,743133
418;BC;Odobești, sat Odobești;Sediul primăriei;46,673361;26,147354
419;BC;Oncești, sat Oncești;Sediul primăriei;46,471442;27,256253
420;BC;Parava, sat Parava;Sediul primăriei;46,309363;26,982366
421;BC;Prăjești, sat Prăjești;Sediul primăriei;46,652917;26,979751
422;BC;Ungureni, sat Ungureni;Sediul primăriei;46,523187;27,113316
423;BH;Oradea;Al. Peneş Curcanul nr. 26, bl Q33 sc. B;47,030556;21,955853
424;BH;Oradea;Al. Peneş Curcanul nr. 26, bl Q34 sc. C;47,032556;21,956823
425;BH;Oradea;Al. Peneş Curcanul nr. 26 bl Q 35 sc. D;47,033556;21,946111
426;BH;Oradea;Al. Peneş Curcanul nr.26 bl Q 36 sc. E;47,030833;21,956111
427;BH;Oradea;Al. Peneş Curcanul nr.2 bl Q1,sc. B;47,033056;21,953056
428;BH;Oradea;Al. Peneş Curcanul nr.2 bl Q1,sc. A;47,033333;21,952778
429;BH;Oradea;Al. Onisifor Ghibu nr.24,blQA3,sc. A;47,031476;21,956776
430;BH;Oradea;Al. Onisifor Ghibu nr.24,blQA3,sc. B;47,031667;21,956667
431;BH;Oradea;Al. Onisifor Ghibu nr.24,blQA3,sc. C;47,031389;21,956667
432;BH;Oradea;str. Morii nr.4, bl. B60,sc. A;47,029444;21,956667
433;BH;Oradea;str. Morii nr.4,blB60, sc. B;47,029722;21,957222
434;BH;Oradea;str. Nufărului,bl AN 58;47,031667;21,9525
435;BH;Oradea;str. Nufărului,bl AN60;47,031944;21,952778
436;BH;Oradea;str. Nufărului,bl AN64;47,031667;21,955
437;BH;Oradea;str. Forajului nr.1 bl.1QA1B,sc. A;47,032222;21,957222
438;BH;Oradea;str. Forajului nr.1 bl.1QA1B,sc. B;47,076077;21,920878
439;BH;Oradea;str. Forajului nr.1 bl.1QA1B,sc. C;47,031944;21,956389
440;BH;Oradea;str. Forajului nr.1 bl.1QA1B,sc. D;47,031944;21,956111
441;BH;Oradea;str. Forajului nr.3 bl.1QA1A,sc. A;47,031667;21,958056
442;BH;Oradea;str. Forajului nr.3 bl.1QA1A,sc. B;47,031667;21,957778
443;BH;Oradea;str. Forajului nr.3 bl.1QA1A,sc. C;47,032222;21,958056
444;BH;Oradea;str. Cuza Voda nr.19;47,0525;21,928611
445;BH;Oradea;str. Peneş Curcanul nr.14,bl.R18;47,032222;21,952222
446;BH;Oradea;str. Lăpuşului nr.1, bl AN36;47,06327;21,911722
447;BH;Oradea;str. Oneştilor nr. 80, bl.AN7;47,063572;21,912205
448;BH;Oradea;str. Oneştilor nr. 82, bl.R61;47,064168;21,912023
449;BH;Oradea;str. Calea Aradului, nr.87(Oradea Shopping City);47,042769;21,89995
450;BH;Oradea;str. Kiev, nr.3;47,038478;21,944644
451;BH;Oradea;str. I. H. Rădulescu, nr.19;47,056898;21,94508
452;BH;Oradea;str. Sântandreiului, nr.3;47,048386;21,89579
453;BH;Oradea;str. Aleea Ştrandului, nr.2;47,054544;21,948666
454;BH;Oradea;Hotel RAMADA;47,055554;21,915277
455;BH;Oradea;str. Universităţii, nr.1 Biblioteca Universitară;47,043055;21,918611
456;BH;Oradea;str. Moldovei nr.88, bl AN23;47,0779;21,919017
457;BH;Oradea;str. Moldovei nr.94,bl AN19;47,077902;21,919008
458;BH;Oradea;str. Galileo Galilei nr.20,bl Q8, sc A;47,0752;21,922362
459;BH;Oradea;str. Galileo Galilei nr.20,bl Q8, sc. C;47,075043;21,922852
460;BH;Oradea;str. Galileo Galilei nr.18,bl Q9, sc A;47,075065;21,923135
461;BH;Oradea;str. Galileo Galilei nr.18,bl Q9, sc C;47,07534;21,922483
462;BH;Oradea;str. Galileo Galilei nr.10,bl X15, sc A;47,074125;21,9239
463;BH;Oradea;str. Galileo Galilei nr.10,bl X15, sc B;47,074125;21,9239
464;BH;Oradea;str. Brâncuşi nr.6 bl B28, sc. A;47,069628;21,920268
465;BH;Oradea;str. Brâncuşi nr.6 bl B28, sc. B;47,06906;21,91947
466;BH;Oradea;str. N.Balcescu (D.Botez.)nr.2, bl B29, sc. A;47,071742;21,917423
467;BH;Oradea;str. N.Balcescu (D.Botez.)nr.2, bl B29, sc. B;47,069242;21,920157
468;BH;Oradea;str. N.Balcescu (D.Botez.)nr.2, bl B29, sc. C;47,070635;21,920902
469;BH;Oradea;str. C. Coposu nr.25,bl.AN21, sc. E;47,075283;21,921338
470;BH;Oradea;str. C. Coposu nr.25,bl.AN25, sc. D;47,075037;21,922067
471;BH;Oradea;str. C. Coposu nr.25,bl.AN25, sc. C;47,075055;21,921437
472;BH;Oradea;str. C. Coposu nr.15,bl.AN27, sc. B;47,074783;21,922228
473;BH;Oradea;str. C. Coposu nr.15,bl.AN27, sc. A;47,074803;21,922497
474;BH;Oradea;str. C. Coposu nr.23, bl. Q13;47,075635;21,919558
475;BH;Oradea;str. C. Coposu nr.23, bl. Q14;47,075557;21,920003
476;BH;Oradea;str. Spartacus nr.44,bl SQ3,sc. A;47,073297;21,91959
477;BH;Oradea;str. Spartacus nr.44,bl SQ3,sc. B;47,073512;21,91976
478;BH;Oradea;str. Tuşnadului nr. 4, bl.Q4 sc A;47,055602;21,917897
479;BH;Oradea;str. Tuşnadului nr. 4, bl.Q4 sc B;47,07227;21,907725
480;BH;Oradea;str. Cazaban nr13 bl R47;47,064677;21,911087
481;BH;Oradea;str. E Grigore nr.3 bl AN34;47,06464;21,908825
482;BH;Oradea;str. E Grigore nr.3 bl AN35;47,0648;21,90917
483;BH;Oradea;str. E Grigore nr.3 bl AN36;47,06487;21,909228
484;BH;Oradea;str. Lăpuşului nr.1, bl AN36;47,06327;21,911722
485;BH;Oradea;str. Oneştilor nr. 80, bl.AN7;47,063572;21,912205
486;BH;Oradea;str. Oneştilor nr. 82, bl.R61;47,064168;21,912023
487;BH;Oradea;str. C. Coposu nr.29/A;47,077222;21,918333
488;BH;Salonta;Piaţa Democraţiei ANL, bl. Z4;46,482574;21,387962
489;BH;Aleşd;Piaţa Unirii nr.3;47,059628;22,395391
490;BH;Ştei;Strada Independenţe, nr. 19A;46,3229;22,272653
491;BH;Ştei;Strada Avram Iancu, nr. 3;46,325003;22,273108
492;BH;Ştei;Strada Avram Iancu, nr. 2;46,324981;22,272731
493;BH;Ştei;Strada Avram Iancu, nr. 1;46,324753;22,272083
494;BH;Ştei;Strada Independenţei, nr. 40;46,324581;22,271786
495;BH;Ştei;Strada Independenţei, nr. 42;46,324969;22,271853
496;BH;Ştei;Strada Andrei, Mureşanu bloc nr. Z 4;46,324375;22,270297
497;BH;Ştei;Strada Andrei, Mureşanu bloc nr. Z 3;46,324744;22,270639
498;BH;Ştei;Strada Andrei, Mureşanu bloc nr. Z 2;46,3243;22,270631
499;BH;Ştei;Strada Andrei, Mureşanu bloc nr. Z 1;46,323733;22,270611
500;BH;Ştei;Strada Petrileni, nr. 10.;46,326647;22,273372
501;BH;Ştei;Strada Petrileni, nr. 11;46,326542;22,273542
502;BH;Ştei;Strada Petrileni, nr. 12.;46,326569;22,273528
503;BH;Ştei;Strada Petrileni, nr. 13.;46,326464;22,273506
504;BH;Ştei;Strada Petrileni, nr. 14.;46,326417;22,273539
505;BH;Ştei;Strada Petrileni, nr. 15.;46,326244;22,273703
506;BH;Ştei;Strada Petrileni, nr. 16.;46,326189;22,273553
507;BH;Ştei;Strada Petrileni, nr. 17.;46,326133;22,273431
508;BH;Ştei;Strada Petrileni, nr. 18.;46,326469;22,273422
509;BH;Ştei;Strada Petrileni, nr. 19.;46,326442;22,273406
510;BH;Ştei;Aleea Miron Pompiliu, nr. 3;46,322497;22,271656
511;BH;Ştei;Aleea Miron Pompiliu, nr. 3 A;46,322433;22,277286
512;BH;Com. Pietroasa, sat Chişcău;Sat. Chişcău. nr. 81/C;46,332847;22,341783
513;BH;Săcueni;Str. Dunării, nr. 59;47,21412;22,057124
514;BH;Marghita;Str. Pandurilor Bl. Z2;47,212754;22,209358
515;BH;Marghita;str. Băile Herculane, bl. RAF, sc.5B;47,206086;22,20144
516;BN;Bistrița;Intrarea Pinului, bl. 1, sc. B;47,14275;24,505611
517;BN;Bistrița;Intrarea Pinului, bl. 3, sc. D;47,142444;24,506083
518;BN;Bistrița;Str. Calea Moldovei, bl. 7, sc. A;47,1425;24,507389
519;BN;Bistrița;Str. G-ral. Gr. Bălan, bl. 23, sc. A;47,136806;24,504528
520;BN;Bistrița;Str. Subcetate, bl. 4 sc. A;47,148528;24,485806
521;BN;Bistrița;Str. Subcetate, bl. 4 sc. B;47,148667;24,485583
522;BN;Bistrița;Str. Subcetate, bl. 5 sc. A;47,148306;24,485528
523;BN;Bistrița;Str. Subcetate, bl. 5 sc. B;47,148444;24,485306
524;BN;Bistrița;Str. Subcetate, bl. 6 sc. A;47,148444;24,484917
525;BN;Bistrița;Str. Subcetate, bl. 6 sc. B;47,148194;24,484917
526;BN;Bistrița;Str. Subcetate, bl. 6 sc. C;47,148083;24,48525
527;BN;Bistrița;Str. Subcetate, bl. 7 sc. A;47,148222;24,486139
528;BN;Bistrița;Str. Subcetate, bl. 7 sc. B;47,148028;24,485917
529;BN;Bistrița;Str. Subcetate, bl. 8 sc. A;47,148056;24,486417
530;BN;Bistrița;Str. Subcetate, bl. 8 sc. B;47,147861;24,486222
531;BN;Bistrița;Str. Subcetate, bl. 9 sc. A;47,147889;24,485528
532;BN;Bistrița;Str. Subcetate, bl. 9 sc. B;47,147778;24,485667
533;BN;Bistrița;Str. Subcetate, bl. 9 sc. C;47,147667;24,485833
534;BN;Bistrița;Str. Al. Odobescu, nr.17;47,128111;24,4945
535;BN;Bistrița;Str. Codrişor, nr. 23;47,127361;24,498778
536;BN;Bistrița;Str. Ioan Slavici;47,140722;24,494778
537;BN;Bistrița;Ioan Slavici, nr. 2 - 4;47,140417;24,495417
538;BN;Bistrița;Str. Ioan Slavici;47,141389;24,494056
539;BN;Bistrița;Str. Industriei, nr.4;47,131556;24,480444
540;BN;Bistrița;Str. Industriei, nr.4;47,131556;24,480444
541;BN;Bistrița;Str. Sigmirului nr. 17;47,127167;24,4695
542;BN;Bistrița;Crainimăt, nr. 296;47,069944;24,421222
543;BN;Bistrița;Str. Calea Moldovei, nr. 80;47,152111;24,519917
544;BN;Bistrița;Str. Cetăţii, nr. 6;47,134222;24,473556
545;BN;Bistrița;Bistriţa, George Enescu, nr. 1D;47,126306;24,468222
546;BN;Bistrița;Str. Lucian Blaga, nr. 9;47,151361;24,514389
547;BN;Bistrița;Str. Împăratul Traian, nr. 33;47,129472;24,484694
548;BN;Bistrița;Viişoara, nr. 250;47,111889;24,460528
549;BN;Bistrița;Str. Ghinzii, nr. 26 A;47,137444;24,513278
550;BN;Bistrița;Calea Moldovei, nr. 18;47,147139;24,512861
551;BN;Bistrița;Str. Poligonului;47,135056;24,466417
552;BN;Bistrița;Str. Cetăţii, nr. 2G;47,144667;24,487167
553;BN;Bistrița;Str. Rodnei, Nr. 2A;47,132417;24,483944
554;BN;Bistrița;Str. Calea Moldovei, nr. 17S;47,148222;24,514306
555;BN;Bistrița;Str. Ştefan Cel Mare, nr. 9;47,136917;24,509306
556;BN;Bistrița;B-dul 1 Decembrie, nr. 2;47,138444;24,501833
557;BN;Bistrița;B-dul 1 Decembrie, nr. 5;47,138167;24,500722
558;BN;Bistrița;Str. Nicolae Bălcescu, nr. 11A;47,129583;24,487139
559;BN;Bistrița;Str. Mihai Eminescu, nr. 13;47,131417;24,490639
560;BN;Bistrița;Str. Alba Iulia, nr. 1;47,127;24,4945
561;BN;Bistrița;Str. Liviu Rebreanu, nr. 21;47,134778;24,499917
562;BN;Bistrița;Calea Clujului, nr. 94;47,118944;24,459139
563;BN;Bistrița;Viișoara, nr. 255;47,112611;24,461444
564;BN;Bistrița;Str. Dumitrei Noi, nr. 1A;47,156417;24,509222
565;BN;Bistrița;Str. Tărpiului, nr. 22;47,145139;24,478556
566;BN;Bistrița;Str. Nicolae Bălcescu, nr.1-3;47,13075;24,489167
567;BN;Bistrița;Str. Libertăţii, nr. 38;47,122528;24,475194
568;BN;Bistrița;Str. Republicii, nr. 53;47,133111;24,493472
569;BN;Bistrița;Str. Lupeni, nr. 20 - 22;47,132917;24,493611
570;BN;Bistrița;Grănicerilor, nr. 5;47,139361;24,509333
571;BN;Bistrița;Str. C.R. Vivu, nr. 60-64;47,134278;24,508611
572;BN;Bistrița;Str. C.R. Vivu, nr. 60-64;47,134139;24,508667
573;BN;Bistrița;Str. Calea Moldovei, nr. 81;47,153222;24,520028
574;BN;Beclean;Str. Petru Maior, nr. 6;47,182833;24,179639
575;BN;Beclean;Str. Mihai Kogălniceanu, nr. 46;47,177028;24,171694
576;BN;Năsăud;Piața Unirii, nr. 15;47,286528;24,401972
577;BN;Năsăud;Str. Vasile Naşcu;47,284222;24,412139
578;BN;Năsăud;Str.Grănicerilor, nr. 19;47,283917;24,410028
579;BN;Sîngeorz Băi;Str. Izvozrelor, nr. 2;47,368583;24,670333
580;BN;Sîngeorz Băi;Str. Stejarului,;47,365389;24,671
581;BN;Sîngeorz Băi;Izvoarelor nr. 92;47,374694;24,663528
582;BT;Mun. Botoşani;Str. Aleea Maxim Gorki nr.10;47,743132;26,658259
583;BT;Mun. Botoşani;Str. Calea Națională nr.42;47,749735;26,649587
584;BT;Mun. Botoşani;Str. Col. Tomoroveanu nr.17, bl.7;47,747447;26,64459
585;BT;Mun. Botoşani;Str. Calea Naţională nr. 8,UVERTURA MALL;47,74742;26,66593
586;BT;Mun. Botoşani;Str. Col. Tomoroveanu nr.21, bl.14;47,747159;26,644318
587;BT;Mun. Botoşani;Str. Vârnav, nr.32;47,745451;26,648756
588;BT;Mun. Botoşani;Str. Sucevei, nr.7, sc.A;47,747725;26,643689
589;BT;Mun. Botoşani;Str. Sucevei, nr.7, sc.D, dr.;47,747494;26,643456
590;BT;Mun. Botoşani;Str. Sucevei, nr.7, sc.D,stg.;47,747494;26,643456
591;BT;Mun. Botoşani;Str. Sucevei, nr.1, sc.D;47,749175;26,645051
592;BT;Mun. Botoşani;Str. Primăverii, nr.3, sc.A;47,746537;26,643873
593;BT;Mun. Botoşani;Str. Marchian nr.93;47,740996;26,660489
594;BT;Mun. Botoşani;Str. Elie Radu, nr.4, stg.;47,745876;26,643331
595;BT;Mun. Botoşani;Str. Elie Radu, nr.4, dr.;47,745876;26,643331
596;BT;Mun. Botoşani;Str. Elie Radu, nr.14, stg.;47,745039;26,643488
597;BT;Mun. Botoşani;Str. Elie Radu, nr.14, dr.;47,745039;26,643488
598;BT;Mun. Botoşani;Str. Elie Radu, nr.8, stg.;47,745349;26,644126
599;BT;Mun. Botoşani;Str. Elie Radu, nr.8, dr.;47,745349;26,644126
600;BT;Mun. Botoşani;Str. Elie Radu, nr.12, stg.;47,744982;26,643765
601;BT;Mun. Botoşani;Str. Elie Radu, nr.12, dr.;47,744982;26,643765
602;BT;Mun. Botoşani;Str. Elie Radu, nr.26, stg.;47,744544;26,643967
603;BT;Mun. Botoşani;Str. Elie Radu, nr.26, dr.;47,744544;26,643967
604;BT;Mun. Botoşani;Str. Elie Radu, nr.34, stg.;47,744112;26,644513
605;BT;Mun. Botoşani;Str. Elie Radu, nr.34, dr.;47,744112;26,644513
606;BT;Mun. Botoşani;Str. Elie Radu, nr. 32, stg.( fost 19);47,744417;26,645152
607;BT;Mun. Botoşani;Str. Elie Radu, nr. 32, dr., (fost 19);47,744417;26,645152
608;BT;Mun. Botoşani;Bd. M. Eminescu, nr. 63;47,744677;26,655198
609;BT;Mun. Botoşani;Str. Calea Naţională, nr. 47, sc.C, stg.;47,752126;26,642857
610;BT;Mun. Botoşani;Str. Calea Naţională, nr. 47, sc.C, dr.;47,752126;26,642857
611;BT;Mun. Botoşani;Str. Aprodu Purice, nr. 7, stg.;47,752064;26,644857
612;BT;Mun. Botoşani;Str. Aprodu Purice, nr. 7, dr.;47,752064;26,644857
613;BT;Mun. Botoşani;Str. Călugăreni, nr.5,Bl.S2;47,747764;26,669509
614;BT;Mun. Botoşani;Str. Călugăreni, nr.5, bl.S3;47,747848;26,669229
615;BT;Mun. Botoşani;Piaţa centrală, pav. B;47,743778;26,667472
616;BT;Mun. Botoşani;Piaţa centrală, pav. B - crucea roşie.;47,743484;26,667516
617;BT;Mun. Botoşani;Str. Bucovina, bl.B1;47,732556;26,658641
618;BT;Mun. Botoşani;Str. Bucovina, bl.B2;47,732361;26,658663
619;BT;Mun. Botoşani;Str. Bucovina, bl.B3;47,732128;26,658643
620;BT;Mun. Botoşani;Str. Bucovina, bl.B4;47,731917;26,658677
621;BT;Mun. Botoşani;Str. Bucovina, bl.B5;47,731694;26,658639
622;BT;Mun. Botoşani;Str. Bucovina, bl.B6;47,731528;26,658694
623;BT;Mun. Botoşani;Str. Bucovina, bl.B16;47,731722;26,658167
624;BT;Mun. Botoşani;Str. Bucovina, bl.B17;47,731897;26,658129
625;BT;Mun. Botoşani;Str. Dimitrie Pompeiu (Cişmea), nr.5, bl. C4;47,757944;26,654278
626;BT;Mun. Botoşani;Str. Dimitrie Pompeiu (Cişmea), nr.9,A, bl. C7;47,757371;26,655331
627;BT;Mun. Botoşani;Str. Dimitrie Pompeiu (Cişmea), nr.9,B, bl. C8;47,757417;26,655444
628;BT;Mun. Botoşani;Str. Dimitrie Pompeiu (Cişmea), nr.11,A bl. C9;47,757165;26,655704
629;BT;Mun. Botoşani;Str. Dimitrie Pompeiu (Cişmea), nr.11,B, bl. C10;47,757237;26,655901
630;BT;Mun. Botoşani;Str. Dimitrie Pompeiu (Cişmea), nr.13,A, bl. C11;47,756961;26,656066
631;BT;Mun. Botoşani;Str. Dimitrie Pompeiu (Cişmea), nr.13,B, bl.C12;47,757004;26,656259
632;BT;Mun. Botoşani;Str. Dimitrie Pompeiu (Cişmea), nr.15,A, bl. C13;47,756733;26,656376
633;BT;Mun. Botoşani;Str. Dimitrie Pompeiu (Cişmea), nr.15,B, bl. C14;47,756799;26,656605
634;BT;Mun. Botoşani;Str. Dimitrie Pompeiu (Cişmea), nr.17,A, bl. C15;47,756501;26,656695
635;BT;Mun. Botoşani;Str. Dimitrie Pompeiu (Cişmea), nr.17,B, bl. C16;47,756546;26,656923
636;BT;Mun. Dorohoi;Str. Grigore Ghica, nr. 7;47,952507;26,397433
637;BT;Mun. Dorohoi;Str. D. Furtună, nr.2;47,952501;26,400565
638;BT;Mun. Dorohoi;Admin. Finanţelor publiceStr. Grigore Ghica, nr. 14;47,952943;26,397617
639;BT;Oraşul Ştefăneşti;Primăria ŞtefăneştiStr. Octav Onicescu nr. 1;47,791416;27,201846
640;BT;Com. Vlădeni;Primăria Vlădeni;47,714124;26,511835
641;BR;Brăila;Aleea Lebedei, bl. F2, sc. 2, cartier Viziru III, municipiul Brăila;45,25075;27,952167
642;BR;Brăila;Aleea Lebedei, bl. F3, sc. 2, cartier Viziru III, municipiul Brăila;45,250194;27,951694
643;BR;Brăila;Aleea Lebedei, bl. F4, sc. 1, cartier Viziru III, municipiul Brăila;45,251639;27,949528
644;BR;Brăila;Aleea Cocorilor, bl. F5, sc. 2, cartier Viziru III, municipiul Brăila;45,250741;27,948123
645;BR;Brăila;Calea Călăraşilor, bl. B1, sc. 1, cartier Viziru III, municipiul Brăila;45,2445;27,948861
646;BR;Brăila;Calea Călăraşilor, bl. B1, sc. 2, cartier Viziru III, municipiul Brăila;45,244591;27,949029
647;BR;Brăila;Calea Călăraşilor, bl. B1, sc. 3, cartier Viziru III, municipiul Brăila;45,244757;27,949191
648;BR;Brăila;Calea Călăraşilor, bl. B1, sc. 4, cartier Viziru III, municipiul Brăila;45,244889;27,94925
649;BR;Brăila;Calea Călăraşilor, bl. B2, sc. 1, cartier Viziru III, municipiul Brăila;45,2455;27,949861
650;BR;Brăila;Calea Călăraşilor, bl. B2, sc. 2, cartier Viziru III, municipiul Brăila;45,245611;27,949944
651;BR;Brăila;Calea Călăraşilor, bl. B2, sc. 3, cartier Viziru III, municipiul Brăila;45,245709;27,950111
652;BR;Brăila;Calea Călăraşilor, bl. B2, sc. 4, cartier Viziru III, municipiul Brăila;45,246167;27,9505
653;BR;Brăila;Calea Călăraşilor, bl. B2, sc. 5, cartier Viziru III, municipiul Brăila;45,246278;27,950528
654;BR;Brăila;Calea Călăraşilor, bl. B2, sc. 6, cartier Viziru III, municipiul Brăila;45,246412;27,95066
655;BR;Brăila;Calea Călăraşilor, bl. B3, sc. 1, cartier Viziru III, municipiul Brăila;45,247028;27,951306
656;BR;Brăila;Calea Călăraşilor, bl. B3, sc. 2, cartier Viziru III, municipiul Brăila;45,247167;27,951361
657;BR;Brăila;Calea Călăraşilor, bl. B3, sc. 3, cartier Viziru III, municipiul Brăila;45,247278;27,951417
658;BR;Brăila;Calea Călăraşilor, bl. B3, sc. 4, cartier Viziru III, municipiul Brăila;45,247444;27,951639
